WindowSize,BatchSize,clFFT (ns),cuFFT (ns),OCCA (ns)
64,2931252,788256,1011680,6528
64,2934377,788512,1014240,6592
64,2937502,788832,1019904,6592
64,2940627,788480,1015488,7008
64,2943752,791648,1017280,9376
64,2946877,798752,1020512,6464
64,2950002,803712,1017056,6112
64,2953127,789184,1022048,5248
64,2956252,794528,1028160,7648
64,2959377,794336,1020576,6208
64,2962502,801440,1022240,6112
64,2965627,801184,1023936,6176
64,2968752,802112,1026944,6592
64,2971877,801248,1025535,6048
64,2975002,794848,1032960,5056
64,2978127,804416,1027680,5312
64,2981252,802944,1027936,6240
64,2984377,798528,1029920,5120
64,2987502,812448,1033184,5536
64,2990627,811872,1032192,5696
64,2993752,804288,1032448,5184
64,2996877,802880,1037664,6176
64,3000002,804800,1035936,5696
64,3003127,813088,1036736,6272
64,3006252,807712,1043616,6336
64,3009377,820544,1039360,5664
64,3012502,809952,1039232,5664
64,3015627,803776,1041471,5568
64,3018752,810720,1045792,5600
64,3021877,810208,1048736,5920
64,3025002,817600,1044160,6240
64,3028127,815904,1048736,5184
64,3031252,810400,1045984,5088
64,3034377,815008,1052960,5952
64,3037502,816640,1051584,6624
64,3040627,822880,1051776,6016
64,3043752,818464,1049088,6688
64,3046877,829952,1056512,6240
64,3050002,819840,1056192,5984
64,3053127,821088,1054144,6016
64,3056252,828704,1056000,6240
64,3059377,821376,1055296,7200
64,3062502,816992,1060736,7104
64,3065627,823488,1058240,9312
64,3068752,825536,1058976,5696
64,3071877,822944,1059776,6048
64,3075002,829760,1062784,6048
64,3078127,831072,1061504,6848
64,3081252,832256,1064000,6304
64,3084377,829504,1062656,5088
64,3087502,833728,1066816,6432
64,3090627,826944,1067392,8768
64,3093752,831744,1072064,6048
64,3096877,835968,1070624,5888
64,3100002,838848,1070016,5920
64,3103127,832256,1073888,10048
64,3106252,831296,1070016,6336
64,3109377,841344,1071488,6944
64,3112502,837312,1075648,6464
64,3115627,845856,1076800,5376
64,3118752,842464,1076192,6336
64,3121877,845600,1076576,5824
128,2,17824,23008,9920
128,1564,14752,21376,4864
128,3126,7904,21568,6240
128,4688,18976,23552,7200
128,6250,17888,28064,5536
128,7812,23008,25568,5152
128,9374,23680,25984,5344
128,10936,24896,27456,5440
128,12498,26592,28096,5344
128,14060,26656,28288,4736
128,15622,28576,29696,4256
128,17184,26656,30528,6144
128,18746,29728,31232,6016
128,20308,19904,31456,4800
128,21870,32736,33120,5344
128,23432,30240,34080,5920
128,24994,33376,35072,5504
128,26556,32512,34944,6720
128,28118,36128,35648,6080
128,29680,29536,35808,6656
128,31242,36736,38208,27584
128,32804,41376,38784,7456
128,34366,37568,39968,7840
128,35928,44480,41280,8031
128,37490,39520,42112,6208
128,39052,41600,41600,7008
128,40614,40896,43616,7360
128,42176,42752,44928,7168
128,43738,43840,47296,5952
128,45300,44448,52736,7424
128,46862,45248,50240,6912
128,48424,46496,53728,6656
128,49986,46496,53792,6688
128,51548,48128,53760,7712
128,53110,50336,55008,6016
128,54672,50336,55776,6080
128,56234,52192,55584,6656
128,57796,51904,57184,6912
128,59358,59168,58272,6048
128,60920,52224,59936,6560
128,62482,54784,62944,5952
128,64044,55168,60704,7552
128,65606,56128,62528,6880
128,67168,57248,63295,6336
128,68730,56320,66496,6400
128,70292,57856,65760,6592
128,71854,57472,66848,6112
128,73416,60960,67424,6720
128,74978,59904,69280,6400
128,76540,60288,69920,6976
128,78102,61952,70944,15616
128,79664,61408,72512,6048
128,81226,62720,73824,7040
128,82788,64864,75136,6752
128,84350,64672,75264,6304
128,85912,66368,76768,7008
128,87474,67200,77280,7136
128,89036,66528,79264,7008
128,90598,67680,78880,5888
128,92160,69472,80832,7424
128,93722,71104,82464,6912
128,95284,69408,83328,7008
128,96846,71424,84096,7168
128,98408,72832,85312,7136
128,99970,73312,85920,7328
128,101532,73344,86976,7552
128,103094,75040,89920,6752
128,104656,75040,89504,12544
128,106218,75072,92576,6176
128,107780,77024,94112,7456
128,109342,79104,97024,7296
128,110904,79776,92064,6400
128,112466,79520,94112,6944
128,114028,81152,95264,6368
128,115590,83072,96544,7232
128,117152,84576,100416,6624
128,118714,84128,99232,6592
128,120276,85792,100768,6496
128,121838,94400,101344,5632
128,123400,85824,102016,6112
128,124962,88896,103904,6432
128,126524,86784,104832,6432
128,128086,87808,104864,6208
128,129648,89696,106528,5664
128,131210,90272,108672,6944
128,132772,89344,112928,6816
128,134334,91840,110304,7040
128,135896,92736,112128,6592
128,137458,92608,112288,6816
128,139020,96672,113568,6656
128,140582,94080,113600,6080
128,142144,97568,115328,7488
128,143706,95616,115648,7520
128,145268,97344,117280,6496
128,146830,97312,117088,6912
128,148392,98240,118016,6496
128,149954,100256,119680,7104
128,151516,100704,121088,6976
128,153078,101536,122784,5920
128,154640,102368,122752,7392
128,156202,100576,133184,7008
128,157764,103808,126304,7072
128,159326,103808,126816,7072
128,160888,103616,126688,7232
128,162450,111232,128992,6752
128,164012,105696,129632,7136
128,165574,108032,141792,6528
128,167136,106880,131424,6752
128,168698,107616,132320,5824
128,170260,108224,133056,13792
128,171822,111744,134144,7232
128,173384,110816,136032,6464
128,174946,114944,138912,6272
128,176508,113376,138208,6496
128,178070,112608,138592,6912
128,179632,114560,139552,6752
128,181194,114624,141824,6528
128,182756,115168,142976,6752
128,184318,117504,146368,6016
128,185880,119456,143712,6560
128,187442,116672,144448,7008
128,189004,118624,147328,10656
128,190566,119360,147680,6048
128,192128,122208,149088,6368
128,193690,120704,153088,6720
128,195252,124096,150464,6752
128,196814,124352,151072,5984
128,198376,123584,158464,6464
128,199938,124544,154432,6848
128,201500,132992,155744,6624
128,203062,127424,156160,5504
128,204624,127200,156608,6784
128,206186,127008,158624,6272
128,207748,129184,159168,9504
128,209310,129888,160288,7008
128,210872,129792,160736,6176
128,212434,130592,162592,6656
128,213996,131328,168736,6592
128,215558,131808,165856,6464
128,217120,131264,166016,7264
128,218682,132832,166272,6880
128,220244,134240,168096,5856
128,221806,134816,169408,5856
128,223368,136000,170528,7488
128,224930,135904,170848,6848
128,226492,137376,173024,6976
128,228054,139072,172224,6560
128,229616,139712,173088,8224
128,231178,138848,176736,6560
128,232740,140320,176736,6400
128,234302,141216,178080,7104
128,235864,148352,178208,7232
128,237426,144224,180512,5600
128,238988,143328,180864,7328
128,240550,145056,183616,7872
128,242112,145408,182336,6432
128,243674,147200,183840,5760
128,245236,149152,185120,6624
128,246798,150336,186240,6624
128,248360,150528,186272,7072
128,249922,148992,188800,6048
128,251484,148672,188000,6560
128,253046,150752,188768,6208
128,254608,151392,191136,7264
128,256170,151360,192096,6368
128,257732,154752,193952,6240
128,259294,152288,193312,6464
128,260856,156096,194656,6944
128,262418,156288,196320,6176
128,263980,157184,203200,6784
128,265542,164832,197920,6784
128,267104,169408,199552,6816
128,268666,158464,201888,5248
128,270228,160256,201696,6304
128,271790,159616,201824,6208
128,273352,161600,203744,6528
128,274914,163648,205408,7840
128,276476,161888,207104,5856
128,278038,163264,207104,6656
128,279600,163616,208384,6176
128,281162,167040,209152,7200
128,282724,165696,209088,6912
128,284286,168288,212128,14208
128,285848,166272,212128,7200
128,287410,176160,214112,12640
128,288972,170304,214784,6688
128,290534,171552,220704,6944
128,292096,171552,216256,6784
128,293658,173472,217472,7520
128,295220,172224,219104,6592
128,296782,180064,220896,7232
128,298344,172928,223488,6592
128,299906,176736,222208,5696
128,301468,176640,223744,6976
128,303030,175840,223904,7520
128,304592,177408,225536,6208
128,306154,179200,226176,6400
128,307716,177440,226368,6144
128,309278,180320,228416,7168
128,310840,180608,229024,6880
128,312402,179584,229856,6656
128,313964,180928,231648,5184
128,315526,182272,232160,5408
128,317088,184352,232672,6688
128,318650,183424,235936,6080
128,320212,181920,235168,5984
128,321774,194816,237632,6880
128,323336,189280,237152,5952
128,324898,196032,239296,5568
128,326460,189568,239968,6400
128,328022,190016,240992,5664
128,329584,190080,241504,5856
128,331146,190592,243104,6752
128,332708,191040,244608,5856
128,334270,191616,258048,6272
128,335832,192352,246976,6208
128,337394,192608,248224,5696
128,338956,193216,248448,5600
128,340518,194912,248320,5344
128,342080,196160,250400,6144
128,343642,198688,250687,5984
128,345204,196192,253791,6112
128,346766,199392,256608,6240
128,348328,201248,254944,7072
128,349890,198848,256895,6304
128,351452,199648,256320,6496
128,353014,202720,258367,6336
128,354576,204224,259328,6496
128,356138,204352,259968,6592
128,357700,211328,259840,6560
128,359262,205312,262272,6112
128,360824,207232,262688,7776
128,362386,206496,264352,6624
128,363948,206688,265312,6624
128,365510,208448,267616,7072
128,367072,209024,266720,6528
128,368634,209216,269600,6304
128,370196,210208,270112,6944
128,371758,211072,271296,6976
128,373320,212800,272128,7488
128,374882,215168,274912,5984
128,376444,214048,274496,6016
128,378006,215392,275136,5984
128,379568,215456,276832,7552
128,381130,216320,278976,11200
128,382692,216992,277216,5952
128,384254,216768,281600,7872
128,385816,224640,282784,6368
128,387378,218048,280864,5920
128,388940,220448,284320,5952
128,390502,220384,282848,5920
128,392064,220352,283552,6752
128,393626,222368,285536,6368
128,395188,223648,285952,6048
128,396750,224512,288256,6272
128,398312,226208,289376,6880
128,399874,228384,288544,6880
128,401436,226656,291360,6144
128,402998,233792,290880,5856
128,404560,228416,292160,6272
128,406122,228128,296256,6560
128,407684,230976,296224,5888
128,409246,231808,300608,5920
128,410808,228544,301440,6528
128,412370,232160,299584,6336
128,413932,234208,300416,6976
128,415494,232480,300256,5888
128,417056,235488,301376,7264
128,418618,235776,301792,7264
128,420180,235168,303424,7392
128,421742,234656,310592,7552
128,423304,238464,304704,7200
128,424866,239680,306592,7808
128,426428,238816,308352,6528
128,427990,239136,308000,7072
128,429552,248576,309440,10080
128,431114,242656,311840,5792
128,432676,241888,314048,6656
128,434238,242848,312224,6304
128,435800,250816,313920,6784
128,437362,242528,318816,5952
128,438924,246688,315680,6080
128,440486,248224,316256,5984
128,442048,246592,318752,5920
128,443610,248096,320032,5568
128,445172,248352,321952,6240
128,446734,249856,322176,8768
128,448296,249568,322432,6496
128,449858,249568,324544,5856
128,451420,253056,325696,6368
128,452982,261216,324992,7040
128,454544,254496,326016,5984
128,456106,252960,327136,13472
128,457668,252736,328064,5568
128,459230,252320,334272,5632
128,460792,256096,331968,6016
128,462354,258816,332864,6432
128,463916,257600,332704,6848
128,465478,260224,335104,5664
128,467040,265888,334656,6368
128,468602,257792,335328,6400
128,470164,259552,336736,7040
128,471726,261472,339936,6496
128,473288,266656,339424,7616
128,474850,261408,341216,6016
128,476412,266336,342816,5920
128,477974,268544,343104,7264
128,479536,265952,343936,5920
128,481098,266816,347328,6592
128,482660,268448,346272,6752
128,484222,267168,347712,6528
128,485784,266112,347648,8928
128,487346,271904,349696,6112
128,488908,271104,349536,6272
128,490470,272640,350624,7584
128,492032,271552,352896,7104
128,493594,272448,356416,6432
128,495156,275232,357312,6976
128,496718,272736,354016,6336
128,498280,276576,358208,7200
128,499842,275840,357504,5408
128,501404,277632,358144,7328
128,502966,276416,359712,6624
128,504528,280416,360128,5856
128,506090,278272,363040,5408
128,507652,281376,363456,5728
128,509214,283872,363520,6880
128,510776,283616,365824,5792
128,512338,283360,365824,10848
128,513900,283584,366848,6400
128,515462,283488,367904,5216
128,517024,285792,374944,5376
128,518586,286464,369888,6400
128,520148,286144,371936,5984
128,521710,293280,372864,6240
128,523272,289888,377120,6048
128,524834,284768,375328,5952
128,526396,287712,375648,6688
128,527958,289760,377056,5792
128,529520,289504,378528,5504
128,531082,290400,379552,6112
128,532644,293952,381984,5952
128,534206,295680,379680,6304
128,535768,295776,384000,6560
128,537330,302464,383328,6528
128,538892,298016,384352,6880
128,540454,301120,386592,5440
128,542016,299744,385824,6080
128,543578,297984,387872,6944
128,545140,305760,387200,6432
128,546702,298496,388096,5920
128,548264,301408,390592,6112
128,549826,300800,392096,6304
128,551388,301184,390944,7456
128,552950,312512,391616,7616
128,554512,303168,394112,7392
128,556074,304032,398368,6848
128,557636,304256,397568,7616
128,559198,304864,399968,29152
128,560760,308096,399584,6880
128,562322,309856,400224,29792
128,563884,307904,400384,6976
128,565446,308384,401280,5824
128,567008,310560,401792,6272
128,568570,311360,404576,6400
128,570132,313408,405696,9920
128,571694,312448,406016,6016
128,573256,313248,407776,6176
128,574818,313792,417056,6368
128,576380,316736,412544,5248
128,577942,316352,408192,4736
128,579504,324480,410720,6784
128,581066,317024,412224,5984
128,582628,315616,413216,5984
128,584190,321472,414432,6176
128,585752,319584,415968,10784
128,587314,326560,416128,6912
128,588876,322784,418688,6016
128,590438,323232,418496,9120
128,592000,323520,419744,6880
128,593562,322784,421984,5952
128,595124,324224,421728,5920
128,596686,324256,424224,5824
128,598248,325920,424384,6336
128,599810,334560,430560,6496
128,601372,328224,426208,6240
128,602934,327360,427872,5888
128,604496,328192,427584,5568
128,606058,327744,430016,5792
128,607620,335776,430976,6208
128,609182,335104,432064,6080
128,610744,334784,439232,6304
128,612306,334048,433248,5536
128,613868,333856,435232,5856
128,615430,334624,434976,7168
128,616992,334208,435680,6752
128,618554,337248,438816,5920
128,620116,338400,438336,6976
128,621678,335584,439808,6112
128,623240,339424,441024,7168
128,624802,337472,443264,7776
128,626364,340032,443328,18112
128,627926,340000,444672,6304
128,629488,341728,445600,6176
128,631050,339264,447200,6080
128,632612,351488,447360,8096
128,634174,345856,447936,7903
128,635736,353280,450112,5536
128,637298,347520,451328,6720
128,638860,344640,451584,5792
128,640422,348608,453088,5952
128,641984,352640,452992,12000
128,643546,353088,455232,6624
128,645108,349536,457888,9088
128,646670,348896,455584,6112
128,648232,352384,458240,5600
128,649794,352352,460064,6496
128,651356,354688,460960,6816
128,652918,355936,460864,6944
128,654480,353472,464128,5920
128,656042,357792,464896,6016
128,657604,356416,464576,7104
128,659166,357344,465536,6080
128,660728,358464,465664,6080
128,662290,367072,467328,6688
128,663852,359232,468000,6464
128,665414,360224,469792,6528
128,666976,361984,474368,6720
128,668538,362816,471328,6336
128,670100,363776,472736,6720
128,671662,365504,474368,6496
128,673224,364096,478752,6816
128,674786,373696,476512,6624
128,676348,363840,476576,6816
128,677910,365760,477568,6592
128,679472,366048,479104,5664
128,681034,367712,480256,6656
128,682596,367584,480544,6176
128,684158,369952,481632,13568
128,685720,371232,483008,6560
128,687282,368768,483424,6144
128,688844,372736,483776,7136
128,690406,371616,488000,7200
128,691968,382816,487936,6720
128,693530,375072,487616,6048
128,695092,373600,488416,7424
128,696654,377216,490368,6016
128,698216,382176,490720,6208
128,699778,376320,492928,6240
128,701340,377376,493504,6176
128,702902,379328,494560,5632
128,704464,378464,494432,6176
128,706026,379936,497312,5344
128,707588,380160,499680,6848
128,709150,381632,497632,5536
128,710712,383392,500992,5984
128,712274,382784,502848,6336
128,713836,392672,500960,6048
128,715398,386624,503424,5984
128,716960,386176,505280,10496
128,718522,386976,507583,6624
128,720084,397792,505760,6176
128,721646,392096,508512,6656
128,723208,389408,509055,6080
128,724770,390240,510783,6016
128,726332,390048,511520,6240
128,727894,392640,518719,6048
128,729456,394240,512319,6752
128,731018,394464,513567,5568
128,732580,394208,514880,6368
128,734142,394592,516576,6048
128,735704,395616,521824,5760
128,737266,396640,520608,5920
128,738828,399936,519520,6656
128,740390,397152,523711,5920
128,741952,398304,521120,5440
128,743514,400320,523136,5568
128,745076,407872,524832,6080
128,746638,402144,526272,6464
128,748200,402368,525120,6240
128,749762,413344,526624,5504
128,751324,402784,529472,6048
128,752886,405568,528160,5760
128,754448,405632,530272,5472
128,756010,405216,530208,5664
128,757572,407520,531200,5728
128,759134,405952,533792,5792
128,760696,407008,533664,5728
128,762258,409728,535168,5888
128,763820,411552,536384,6912
128,765382,419072,539840,6912
128,766944,412896,538336,6208
128,768506,414144,542592,6368
128,770068,411904,540064,6432
128,771630,422528,541472,6496
128,773192,414784,542208,5728
128,774754,417280,544480,6560
128,776316,414880,544576,5728
128,777878,416672,546432,5440
128,779440,416192,545632,6048
128,781002,418752,549152,5376
128,782564,415776,550144,6176
128,784126,419648,548768,5984
128,785688,418976,550336,6144
128,787250,421408,552768,6208
128,788812,431168,554432,7808
128,790374,421408,556736,6048
128,791936,423808,560608,7168
128,793498,423296,556928,6432
128,795060,424512,556960,6048
128,796622,435712,561472,6656
128,798184,427168,566976,10336
128,799746,428512,561600,6304
128,801308,430560,560928,7008
128,802870,426976,563680,6432
128,804432,433248,563168,7104
128,805994,430560,570464,5728
128,807556,428736,566208,6816
128,809118,430688,569696,17472
128,810680,439840,569312,7008
128,812242,437152,567968,6848
